1.0,0.3831305874401714,0.2255648038062635,0.035774595251832596,0.0738896813757024,0.15132542479012157,0.05107052619664791,0.003975366807277746,0.22072944034313893,0.016807086588589145,0.011888525132957975,0.14934074925757418,0.06913270245608692,0.018181582310597376,0.026968354376036507,0.015818467662546735
0.38313058744017103,1.0,0.22676332767435664,0.06849260585975193,0.04902768076375962,0.09274325226823352,0.1346658659369737,0.03531348417644632,0.17163248333807968,0.034679401395473756,0.013671122360773552,0.060931972071229724,0.16372867387234444,0.01180336648269649,0.02614704219456413,0.007530267588242447
0.22556480380626182,0.22676332767435517,1.0,0.02106590676334181,0.07493450561950468,0.37456608741960273,0.01592726980636866,0.0019239568445903006,0.06497425552609312,0.007497088270273305,0.00715083476449366,0.028903894080340633,0.11053322178150414,0.005330991244636886,0.024500244962559706,0.001978415535585672
0.035774595251833005,0.0684926058597528,0.021065906763342208,1.0,0.020411883288472498,0.006401639633607091,0.0036038527709012355,0.008609033387308063,0.012177672679018864,0.11155352072790399,0.06327126557903022,0.0038620534440418747,0.1065868801137293,0.0007314304964941875,0.021033265983306685,0.1710547450433188
0.07388968137570345,0.04902768076376038,0.0749345056195063,0.020411883288472554,1.0,0.0528397871275138,0.010835598920498719,0.022771304421577897,0.06246343732812143,0.02705280073849066,0.02653721040847453,0.008813303974815065,0.01798950745946171,0.0007326551275471911,0.027786345023742293,0.00991351951090735
0.15132542479012312,0.09274325226823457,0.3745660874196094,0.006401639633607084,0.052839787127513596,1.0,0.00930636042039683,0.0011585033681933035,0.06199623990875876,0.00717148474006004,0.0008189901468051867,0.019740490684862885,0.004998540607008785,0.000556721942033143,0.004261017087845527,0.0018342648230039165
0.051070526196648335,0.13466586593697494,0.01592726980636891,0.0036038527709012238,0.010835598920498655,0.00930636042039681,1.0,0.00020244954404829957,0.009270486690370682,0.0005612136474635799,0.00017730628633311752,0.0049809776532175115,0.01153514029619759,0.0013048743068381108,0.0010009531424445147,0.00013305137376809457
0.003975366807277792,0.035313484176446766,0.0019239568445903372,0.008609033387308064,0.022771304421577838,0.001158503368193305,0.00020244954404830025,1.0,0.0037459550931303073,0.002050778232571033,0.00043017344079442836,0.010126895385840945,0.0012162315299409712,0.026199617802034503,0.22898144637979315,0.001033975939565457
0.22072944034313857,0.1716324833380796,0.06497425552609351,0.012177672679018706,0.062463437328120444,0.06199623990875802,0.009270486690370592,0.0037459550931302583,1.0,0.01381635775564116,0.0011956255300044232,0.057021137636763274,0.012423121433858958,0.0023973139642578024,0.026509956822854057,0.0015672947301753957
0.016807086588589277,0.03467940139547407,0.007497088270273422,0.1115535207279036,0.02705280073849049,0.007171484740060023,0.0005612136474635797,0.0020507782325710254,0.013816357755641292,1.0,0.05112375841207158,0.002395148562438115,0.005070094584795919,0.0006083218248159217,0.007064576699136035,0.007409283838289643
0.011888525132957954,0.013671122360773542,0.007150834764493702,0.06327126557902937,0.026537210408474104,0.0008189901468051768,0.00017730628633311573,0.00043017344079442267,0.001195625530004423,0.05112375841207108,1.0,0.0003151809853871925,0.057638669217202926,2.5079828014722883e-05,0.0009296089027618477,0.005710608108405216
0.1493407492575752,0.06093197207123021,0.02890389408034105,0.003862053444041857,0.008813303974815001,0.019740490684862815,0.0049809776532175045,0.010126895385840896,0.05702113763676375,0.0023951485624381123,0.0003151809853871952,1.0,0.008371934602985059,0.14798445107162758,0.02501483699407294,0.0015038192779909443
0.06913270245608788,0.16372867387234688,0.11053322178150649,0.10658688011372953,0.0179895074594617,0.004998540607008803,0.011535140296197654,0.0012162315299409738,0.012423121433859149,0.0050700945847959485,0.05763866921720382,0.008371934602985116,1.0,0.0009637910874883526,0.02156544923532401,0.0022414980163380192
0.018181582310597518,0.011803366482696597,0.005330991244636968,0.0007314304964941849,0.0007326551275471866,0.0005567219420331417,0.0013048743068381106,0.02619961780203441,0.0023973139642578254,0.0006083218248159217,2.5079828014723127e-05,0.14798445107162775,0.000963791087488347,1.0,0.014210703025414955,0.0
0.026968354376036875,0.02614704219456452,0.024500244962560227,0.02103326598330673,0.02778634502374228,0.0042610170878455405,0.0010009531424445201,0.22898144637979362,0.02650995682285446,0.007064576699136076,0.000929608902761862,0.02501483699407311,0.021565449235324007,0.014210703025415036,1.0,0.009727706945908346
0.015818467662546864,0.007530267588242517,0.0019784155355857033,0.17105474504331825,0.009913519510907291,0.0018342648230039128,0.00013305137376809457,0.0010339759395654536,0.001567294730175411,0.007409283838289644,0.005710608108405273,0.0015038192779909462,0.002241498016338007,0.0,0.009727706945908294,1.0
